ENSG00000251562,ENSG00000167996,ENSG00000087086,ENSG00000198804,target_type
5.2154226,6.0078163,2.8638525,4.9295497,myeloid dendritic cell
4.465548,6.0368257,4.465548,4.867173,classical monocyte
4.5958147,5.3576474,4.0399547,5.1177697,classical monocyte
4.2821417,6.111691,5.695232,4.817161,macrophage
3.9414496,5.6067357,3.3735604,4.7939253,conventional dendritic cell
5.912207,5.5805693,6.4820957,4.601256,macrophage
4.904113,6.3944507,4.7916737,4.519854,inflammatory macrophage
3.7368507,5.8172307,5.050395,4.0614643,inflammatory macrophage
4.807764,6.1169705,4.4063735,4.516314,classical monocyte
4.5283875,6.7287526,4.5976167,4.8240905,inflammatory macrophage
3.8802915,5.212964,4.89655,5.029147,classical monocyte
4.824499,5.753397,3.517425,4.8812113,conventional dendritic cell
4.7782493,6.1023097,4.4848795,4.501783,conventional dendritic cell
4.426966,5.9425926,4.5590024,5.077975,classical monocyte
4.1889367,6.494286,4.4414406,4.472821,classical monocyte
5.5866647,6.482851,6.630142,5.0193205,macrophage
4.9817033,5.831246,5.003063,4.9147406,classical monocyte
4.2390704,5.8369045,3.4362774,4.9049263,conventional dendritic cell
4.939752,6.0067744,3.8441658,5.0864053,conventional dendritic cell
3.770506,5.95152,3.8588967,4.629092,myeloid cell
4.598947,7.0447598,4.7348576,4.441616,inflammatory macrophage
4.237918,5.4158874,4.0053716,4.6327505,conventional dendritic cell
4.9003243,6.0493965,4.8419347,5.293783,classical monocyte
5.0573416,6.233214,5.379818,5.0987544,non-classical monocyte
5.358786,5.514266,5.6695547,5.1403127,classical monocyte
4.3071446,5.4407454,4.3560896,4.2556806,conventional dendritic cell
4.5947075,6.523962,4.414405,4.3462763,conventional dendritic cell
4.8322053,5.4357767,5.2153144,5.0419955,non-classical monocyte
3.8551002,5.681393,5.210654,4.7468743,inflammatory macrophage
4.606423,3.1914477,5.7366943,3.7332869,alternatively activated macrophage
3.4841766,6.425053,5.5968,4.8049746,alternatively activated macrophage
4.6649923,5.821646,5.7349043,4.6427336,alternatively activated macrophage
5.2843204,6.153761,5.9182796,5.314383,non-classical monocyte
4.776153,6.3262005,5.2645993,5.187723,non-classical monocyte
4.450262,5.5894275,5.0604696,4.7959995,classical monocyte
4.0938234,5.6520424,3.1910203,4.7192187,conventional dendritic cell
5.8896036,6.1856246,3.7491443,5.0638933,non-classical monocyte
4.7998953,6.1469154,5.4670315,4.7330284,non-classical monocyte
5.5635247,6.229844,4.8880854,5.0645394,non-classical monocyte
5.094817,6.5258636,4.233204,5.134319,non-classical monocyte
5.003672,5.7104945,5.310891,5.0699306,classical monocyte
4.265043,5.154623,4.9807844,5.091287,classical monocyte
4.5542502,6.078215,4.825024,4.965614,classical monocyte
4.7826996,6.022191,4.1144214,4.863391,conventional dendritic cell
5.185591,6.475819,5.1378574,4.878878,non-classical monocyte
4.371136,5.536738,4.86859,5.057945,conventional dendritic cell
5.3912187,5.951467,5.22417,4.9130564,non-classical monocyte
4.6619596,6.03024,5.350372,5.289029,non-classical monocyte
3.6995926,4.5202913,5.1094594,4.7958474,classical monocyte
3.6634521,6.2044454,3.831245,5.335622,conventional dendritic cell
4.168869,6.1087136,5.1589203,4.6425314,conventional dendritic cell
4.3610973,5.441354,4.855061,4.6813474,classical monocyte
4.2862434,5.5245314,4.988379,5.161641,classical monocyte
4.899332,5.476862,5.6432724,5.2685804,classical monocyte
4.590885,5.543461,4.1688366,4.785783,conventional dendritic cell
4.791733,5.6199408,5.143427,5.0521803,classical monocyte
5.142061,5.977837,5.005302,5.1837854,classical monocyte
5.173261,5.790949,5.3803515,4.571836,non-classical monocyte
5.166515,6.0085096,4.944796,5.194527,non-classical monocyte
5.125329,6.0867233,4.7739186,4.6740093,classical monocyte
4.241228,5.8390875,5.1131277,5.3302007,classical monocyte
4.447208,6.6791663,5.048006,5.5786467,non-classical monocyte
4.528233,5.7815948,5.107955,4.8490286,classical monocyte
3.758146,6.223326,3.7127361,4.802781,conventional dendritic cell
4.362031,5.295208,4.3306937,4.699267,classical monocyte
5.101996,6.0214853,5.0905056,4.954549,classical monocyte
5.324058,5.4579754,5.9228864,5.205889,non-classical monocyte
4.712097,5.5695963,5.1974635,4.7947598,classical monocyte
4.3141856,5.3791375,3.512678,4.940418,conventional dendritic cell
5.489559,6.1095033,4.8959227,4.97539,non-classical monocyte
4.2300415,5.35236,3.8867328,5.0243273,conventional dendritic cell
5.2657337,5.6694756,5.235123,5.3660426,non-classical monocyte
5.3402133,6.2688613,5.174031,5.241976,non-classical monocyte
4.404133,5.4945602,5.1946797,5.2478795,classical monocyte
4.970925,5.075591,5.310664,4.8117876,classical monocyte
4.915758,5.6871815,5.0483727,5.569002,classical monocyte
4.5760794,5.2640657,5.217792,4.8834853,non-classical monocyte
4.450843,5.9151134,5.078284,5.298807,classical monocyte
4.4901586,5.612695,5.055814,5.3033047,classical monocyte
4.1599464,5.238298,4.7536464,4.3915133,inflammatory macrophage
5.0395412,5.9609647,5.617713,4.6485,non-classical monocyte
5.0241003,5.99158,5.5733743,4.8534822,non-classical monocyte
5.791383,6.340136,4.811212,5.0039306,non-classical monocyte
3.7254956,5.3298345,4.163784,4.7835717,myeloid cell
3.6274064,6.6303043,4.778973,5.1701374,alternatively activated macrophage
5.2053843,5.810508,4.880818,5.1466293,non-classical monocyte
4.792191,5.2098427,5.6805806,4.909052,non-classical monocyte
4.6023774,5.565534,5.0486546,4.926263,classical monocyte
4.237533,5.879394,4.7678246,4.923433,classical monocyte
5.267524,6.248788,4.7888727,4.564858,non-classical monocyte
5.3690023,6.069457,5.359292,4.9849625,non-classical monocyte
4.8365636,4.742047,5.2165146,4.704165,classical monocyte
4.06761,4.7357755,5.3821573,4.867175,non-classical monocyte
4.671706,5.876823,5.1088123,4.8715496,non-classical monocyte
4.216566,6.113465,5.8141346,4.3105345,alternatively activated macrophage
4.7145214,5.5151753,5.3669753,4.9167786,classical monocyte
4.7886424,6.445154,5.1257505,4.888938,classical monocyte
4.3957243,5.756519,4.8887157,4.8887157,classical monocyte
4.313518,5.943604,4.8730345,4.9999495,classical monocyte
4.7302465,5.576547,4.979598,4.671941,classical monocyte
3.4531493,6.575124,3.1544363,4.5943036,conventional dendritic cell
4.931551,5.08008,5.5373187,4.8653574,alternatively activated macrophage
4.497722,5.5987477,5.489976,4.7563744,classical monocyte
5.30185,6.1635313,5.4792843,4.922793,non-classical monocyte
4.4351635,6.0718007,3.6908216,4.8366694,conventional dendritic cell
3.7638443,5.398519,5.217102,4.9673357,classical monocyte
3.668535,5.5185122,3.1599512,4.749992,inflammatory macrophage
4.9486012,5.268729,5.146172,5.146172,classical monocyte
4.910919,5.73805,5.6366124,4.814507,classical monocyte
4.525407,6.112749,4.9490767,4.480448,classical monocyte
5.0410433,6.778285,4.8778944,5.5123844,non-classical monocyte
5.276824,5.614444,4.918425,4.747945,classical monocyte
3.636399,5.4278393,4.801718,4.934222,classical monocyte
4.9995475,5.7130494,5.366118,4.8017,non-classical monocyte
4.689632,6.134558,3.4948282,4.956452,conventional dendritic cell
4.141421,5.362238,5.1891065,5.3053555,non-classical monocyte
4.7813516,6.1543837,4.910382,4.633171,classical monocyte
4.4333034,5.5910406,3.9496853,5.027264,conventional dendritic cell
5.1034937,6.1850443,5.6080093,5.2799606,non-classical monocyte
4.278695,5.414332,4.6636786,4.964888,conventional dendritic cell
3.82676,6.202386,4.005445,5.112333,conventional dendritic cell
4.9952564,5.861393,5.3434567,4.6991158,alternatively activated macrophage
3.80695,5.7584524,4.8096027,4.820099,classical monocyte
5.1357737,4.7978296,5.9603357,4.5900316,alternatively activated macrophage
5.115943,5.6564207,5.1717052,5.004861,classical monocyte
4.356197,6.04471,5.0884304,5.1599755,classical monocyte
5.762976,6.234539,5.3887153,5.083827,non-classical monocyte
5.192054,6.6731286,4.0189886,4.5404243,non-classical monocyte
4.405041,4.353058,6.029915,4.7270646,alternatively activated macrophage
4.2549562,5.8452744,5.4697876,5.0056696,inflammatory macrophage
4.5431237,5.152594,5.5285354,4.75811,alternatively activated macrophage
5.1241317,3.8861377,5.747367,5.0006213,alternatively activated macrophage
6.12012,5.361998,7.314942,5.049728,inflammatory macrophage
4.773823,6.149595,5.446002,5.230238,classical monocyte
5.190051,4.5590024,6.6865163,4.801846,macrophage
4.685933,5.3990374,5.96479,4.880404,classical monocyte
4.3647637,5.7687864,5.613659,4.5926657,inflammatory macrophage
4.253645,5.2082543,4.5957527,5.3983574,classical monocyte
4.81246,3.336433,4.81246,4.965449,classical monocyte
4.571609,5.624726,3.3196445,4.8440633,conventional dendritic cell
5.365738,5.1285844,6.061571,4.646773,alternatively activated macrophage
5.426702,6.2870464,4.466267,5.013449,classical monocyte
5.363647,6.1343117,4.9480314,4.869626,non-classical monocyte
4.274311,6.2950606,5.422172,5.1639686,alternatively activated macrophage
4.717565,5.1842117,5.1606297,5.176413,classical monocyte
4.4761496,5.465775,4.6377587,4.5962095,classical monocyte
4.196633,5.298342,4.820837,5.2445526,classical monocyte
5.074157,5.792059,5.2364426,4.628746,non-classical monocyte
5.465368,5.8555913,5.712074,4.877674,non-classical monocyte
4.5742164,5.6342916,4.5428004,4.795295,conventional dendritic cell
4.797012,5.6531763,4.0334063,4.6754856,classical monocyte
5.333615,6.2874746,4.939082,4.278033,non-classical monocyte
3.8553867,5.616494,5.253967,5.036761,myeloid cell
5.0114784,5.7431164,4.8748393,4.8748393,inflammatory macrophage
4.7476234,5.4546947,5.6806,5.254974,alternatively activated macrophage
5.0792866,5.9784465,5.0455995,4.516051,classical monocyte
5.257683,6.27292,5.494989,4.49055,alternatively activated macrophage
4.4280977,6.7518826,3.0989296,4.4508157,myeloid dendritic cell
5.5044775,4.9798193,6.705598,5.227071,inflammatory macrophage
5.3200293,6.2838354,4.800139,4.5943966,non-classical monocyte
4.440973,6.5100493,4.355032,5.3164296,alternatively activated macrophage
4.5172095,5.861474,3.3596034,4.3130984,conventional dendritic cell
4.9142995,5.7886977,5.0063086,4.5865083,inflammatory macrophage
5.4062977,5.888897,5.01824,4.2620306,inflammatory macrophage
4.5606647,5.3711934,4.853829,4.6535463,inflammatory macrophage
5.5727124,5.6785517,5.2394724,4.090287,inflammatory macrophage
4.031592,6.481434,4.7694225,4.229031,alternatively activated macrophage
5.1448464,6.233327,4.8180914,3.1490674,inflammatory macrophage
5.465873,5.8062787,6.775138,5.1065006,macrophage
4.7588086,6.5571694,5.3147426,4.3576226,alternatively activated macrophage
4.9428205,6.067844,5.297353,4.894387,alternatively activated macrophage
4.7351394,5.766077,5.0042048,4.267153,inflammatory macrophage
5.0114274,6.105589,4.916783,4.6954684,alternatively activated macrophage
5.370261,5.7697334,4.6948795,4.926588,classical monocyte
5.266365,6.170838,4.488373,4.8742056,inflammatory macrophage
3.9299212,6.574065,2.6988032,5.2148137,conventional dendritic cell
5.5004807,5.9939613,4.7799234,4.6430163,non-classical monocyte
4.7823486,5.772482,4.6907854,4.4375257,conventional dendritic cell
5.205162,5.585967,6.88312,5.373599,macrophage
4.7029896,6.0428867,4.827085,4.766961,classical monocyte
5.2995214,5.687374,5.398678,3.955722,inflammatory macrophage
5.073778,6.1743503,4.6435337,4.5852766,inflammatory macrophage
4.4588857,6.258775,4.1480827,3.9012706,conventional dendritic cell
5.393755,6.269165,4.5369177,4.499589,inflammatory macrophage
4.695319,6.0394797,5.6171217,4.4106784,alternatively activated macrophage
5.1324124,6.347759,4.1574106,4.919673,conventional dendritic cell
4.755253,6.187604,4.9043336,4.285054,inflammatory macrophage
5.011708,5.199801,5.544461,4.779844,alternatively activated macrophage
4.897766,5.4309683,4.897766,4.7233095,classical monocyte
5.2628126,5.716391,4.4391465,4.247517,inflammatory macrophage
4.9279103,5.0325465,4.9279103,4.605269,alternatively activated macrophage
5.629427,6.585466,3.7048318,4.7006516,alternatively activated macrophage
4.2175174,6.150717,5.377374,4.722431,alternatively activated macrophage
5.351054,6.375664,4.8920164,4.8250985,non-classical monocyte
4.3633456,7.248532,5.4110575,5.110352,alternatively activated macrophage
5.547246,6.1848974,4.929424,5.3862886,non-classical monocyte
5.5844035,5.210066,5.5991635,4.9097104,alternatively activated macrophage
5.573742,6.444018,5.460869,5.187773,alternatively activated macrophage
4.5182343,6.013791,5.2408147,4.871631,alternatively activated macrophage
4.9279876,5.8193655,4.9480453,4.5944076,inflammatory macrophage
4.550469,6.620626,5.555326,5.1741366,alternatively activated macrophage
6.076392,5.762033,6.618318,5.3975425,macrophage
5.3839164,6.4630957,4.5386896,4.352846,inflammatory macrophage
5.096569,6.1910944,4.834265,5.131449,non-classical monocyte
4.543031,6.847031,4.1428723,4.1428723,alternatively activated macrophage
5.3224854,5.526376,5.3881316,4.379231,inflammatory macrophage
5.1266274,6.0096498,3.6624045,4.781893,conventional dendritic cell
4.738552,5.5524826,3.6745377,4.870989,conventional dendritic cell
5.413064,6.008893,4.9009,4.879086,classical monocyte
5.581298,5.0425806,6.3945103,5.116916,macrophage
5.269979,6.021024,4.897621,4.8275495,non-classical monocyte
5.1417727,6.240528,4.610388,4.3793874,inflammatory macrophage
4.970714,6.1698184,5.2056413,4.9022164,alternatively activated macrophage
4.7326884,4.331615,6.203138,4.633531,alternatively activated macrophage
5.1549273,5.710501,5.014392,4.236365,inflammatory macrophage
4.316177,5.3554387,3.480522,4.600516,conventional dendritic cell
5.0509605,6.3947625,5.466507,5.1556807,alternatively activated macrophage
4.4689746,5.485416,4.98056,4.931312,classical monocyte
5.2026224,6.241874,5.0532317,5.079732,classical monocyte
4.315556,5.4485164,5.2104487,4.6482043,alternatively activated macrophage
5.395801,6.074128,4.801668,5.0759363,non-classical monocyte
4.9935536,4.9848795,5.687628,5.1076975,inflammatory macrophage
4.4817395,5.271175,5.4180055,4.7026176,inflammatory macrophage
5.1638675,6.9729395,3.1000884,4.6323924,myeloid dendritic cell
4.580383,6.5174675,4.4813776,4.532105,inflammatory macrophage
4.3053117,5.8985605,3.2710378,3.8665876,conventional dendritic cell
4.802527,6.312915,4.7023034,4.38198,inflammatory macrophage
4.5466504,6.206156,5.04394,4.4995394,conventional dendritic cell
4.232269,6.404101,4.7372694,4.861401,alternatively activated macrophage
4.5885315,6.171149,4.492405,4.492405,conventional dendritic cell
4.4886365,5.866468,5.57973,5.030438,alternatively activated macrophage
4.568055,6.5996404,3.9269361,4.429849,inflammatory macrophage
5.796787,5.830587,6.1858263,4.4530635,macrophage
4.6086283,5.743359,5.4760804,4.753872,non-classical monocyte
4.875723,6.0625334,4.875723,4.7515764,alternatively activated macrophage
4.530498,6.001527,4.7270074,4.62263,inflammatory macrophage
4.3156195,6.561719,4.642097,4.8381915,conventional dendritic cell
4.824901,6.3227153,4.4607377,5.370072,conventional dendritic cell
4.412073,5.9905353,4.622309,5.244908,inflammatory macrophage
4.6877594,6.1524563,5.5092454,5.2635183,alternatively activated macrophage
4.689558,5.3978114,4.88675,4.669543,inflammatory macrophage
4.669718,5.820721,5.263327,5.041477,alternatively activated macrophage
5.114381,5.5230966,5.4857116,4.237859,inflammatory macrophage
4.0189886,5.889318,4.476597,4.839726,inflammatory macrophage
5.508929,5.508929,5.174075,4.6842465,classical monocyte
4.9377193,6.198224,5.024133,4.891541,non-classical monocyte
4.990567,6.1214957,5.0221033,4.9243445,non-classical monocyte
5.064837,5.8706455,4.172139,4.2724285,classical monocyte
4.532062,6.3638186,3.9035347,4.532062,conventional dendritic cell
4.480611,6.1116486,4.7014866,4.650671,inflammatory macrophage
4.813568,5.291436,5.046707,4.753451,classical monocyte
5.1809654,5.4863915,5.514447,4.611032,inflammatory macrophage
5.0174513,5.549382,4.9825964,5.1755414,classical monocyte
4.290939,6.2939043,4.1792517,4.7602105,conventional dendritic cell
4.4632463,5.5724244,4.6466975,4.9583564,inflammatory macrophage
5.0973063,6.000376,5.536953,4.621488,non-classical monocyte
5.3967905,5.7171273,5.194583,4.9226317,non-classical monocyte
3.7781496,6.437642,3.956653,5.3284984,inflammatory macrophage
4.904561,5.5443525,3.4260972,4.8331404,conventional dendritic cell
3.9404426,6.4177146,4.983736,4.8934164,alternatively activated macrophage
5.096994,5.9613037,4.391819,5.002295,conventional dendritic cell
4.8489547,6.578887,4.017074,4.802081,myeloid dendritic cell
4.721065,6.1777825,4.036784,4.8534822,inflammatory macrophage
5.044914,5.9733768,4.9609246,4.8692293,inflammatory macrophage
5.0927157,6.2801332,4.977213,4.7489777,non-classical monocyte
4.7269964,4.7146845,4.8746166,4.307505,inflammatory macrophage
5.3313375,5.081404,5.6782203,4.6430163,alternatively activated macrophage
5.393424,6.659108,4.289671,4.812098,inflammatory macrophage
4.719914,6.635958,4.356144,5.427557,non-classical monocyte
5.2607465,6.1050735,4.7715683,4.6435237,inflammatory macrophage
4.8087683,5.759247,4.7579045,4.8087683,alternatively activated macrophage
3.625626,6.718283,0.0,4.4337735,myeloid dendritic cell
5.0940123,5.9633746,3.914098,4.465123,inflammatory macrophage
4.331237,5.7572193,4.0000114,4.0808024,conventional dendritic cell
5.9831862,6.390012,4.7334175,3.9277065,inflammatory macrophage
4.808418,6.308704,5.3205914,4.8966703,non-classical monocyte
5.379915,6.4563594,4.912673,5.4665427,non-classical monocyte
4.8619547,5.692364,5.3868437,4.8178544,alternatively activated macrophage
5.953661,4.559782,6.0591455,4.6484966,inflammatory macrophage
5.5278854,5.0747,5.8906374,4.7097507,alternatively activated macrophage
5.3843584,6.101582,4.31234,4.259017,inflammatory macrophage
4.8782835,5.927076,4.851821,4.7966976,inflammatory macrophage
5.8307605,5.8228784,6.545752,5.2654796,macrophage
4.793809,5.9827385,3.6987033,4.297103,conventional dendritic cell
5.3009286,6.169862,4.842502,4.634051,classical monocyte
